X,Y,Fold,SOC,Precipitation,Temperature,Elevation,Soiltype,Blue,Green,BSI,GNDVI,GSAVI,NBR,NDVI,NMDI,OSAVI,SAVI,NIR
260805,2538516,8,5.86,0.619485095,0.506665784,0.846587175,5,0.877479614,0.869516523,0.259460951,0.524770565,0.502174929,0.100094117,0.684538108,0.461726642,0.271264165,0.290448672,0.77633406
285028,2576499,7,4.92,0.443448943,0.160214801,0.792080978,5,0.710131245,0.606158141,0.404649317,0.080553822,0.088300412,0.041481016,0.743275618,0.638389673,0.265113697,0.985667907,0.803343924
213294,2508997,9,3.16,0.282604647,0.04500922,0.002695085,5,0.410107,0.107321143,0.17591555,0.788035877,0.100546706,0.641561473,0.298940477,0.409635479,0.317007809,0.040023482,0.931785246
270377,2734779,2,2.06,0.111308009,0.240763085,0.042135553,3,0.98815383,0.833126197,0.480636378,0.099800339,0.273491636,0.053288007,0.275458422,0.397983179,0.097448379,0.810402196,0.207138032
231037,2442815,10,3.14,0.069195053,0.665196522,0.325921357,5,0.352331089,0.07610467,0.415160412,0.601143304,0.67407085,0.55149895,0.461230578,0.581495701,0.534917236,0.189448307,0.982535259
287837,2737057,2,1.11,0.843779349,0.037526427,0.117894577,3,0.469699952,0.312195474,0.789305328,0.615192776,0.222178232,0.782823409,0.135156914,0.18694727,0.188952133,0.426928989,0.354799732
296532,2708390,4,6.06,0.571087751,0.463834233,0.84728234,2,0.871721946,0.636919947,0.066203353,0.726898908,0.538763114,0.000986686,0.150043702,0.317066819,0.109833218,0.606864587,0.999672882
245894,2720167,3,4.32,0.155602031,0.132765113,0.860533149,3,0.954841433,0.680531979,0.270841165,0.58757361,0.754501706,0.480621975,0.955486726,0.397798786,0.915913777,0.101250271,0.289822677
310776,2712555,4,10.67,0.360969817,0.851118071,0.255360194,2,0.862091676,0.030375357,0.210056811,0.588289337,0.460646239,0.903505632,0.526297639,0.417490965,0.670509694,0.852658851,0.27285935
211549,2576033,7,3.04,0.856722852,0.716780923,0.556404889,5,0.695510599,0.266545517,0.598155219,0.360983342,0.479802514,0.705666481,0.481087247,0.322236845,0.954627328,0.003587737,0.477665559
325353,2774664,1,6.96,0.308057339,0.985096865,0.025140317,3,0.707430786,0.827223277,0.449243957,0.507436704,0.905298581,0.357680099,0.215096012,0.528789419,0.99330769,0.722320798,0.589324047
310487,2643427,5,2.4,0.731021868,0.780672805,0.848134815,1,0.377133481,0.353652952,0.519497803,0.061838016,0.601127361,0.364234769,0.106069508,0.893662866,0.633673053,0.250324268,0.080178541
242273,2502634,9,21.11,0.414523232,0.308953937,0.279663514,4,0.621716146,0.665485289,0.553440217,0.746079212,0.010368913,0.076710601,0.016265068,0.056338447,0.545186773,0.559426126,0.225311079
296527,2591806,7,5.46,0.574622967,0.946938091,0.889276827,2,0.648776077,0.385156446,0.141042336,0.204366303,0.695818531,0.352592882,0.018198209,0.10126151,0.042666191,0.653893923,0.660241842
229724,2694050,4,5.29,0.198063028,0.324752638,0.181813051,3,0.898829519,0.182417802,0.622022778,0.972224852,0.909634692,0.099706024,0.693187404,0.824167789,0.660741561,0.590809904,0.654075649
239701,2491964,9,3.58,0.168966856,0.209120083,0.19162542,4,0.823984451,0.627004901,0.278436203,0.97365981,0.810713165,0.270646518,0.238329671,0.745131292,0.69751116,0.383207895,0.572961251
286372,2582096,7,1.82,0.410421471,0.157036276,0.55933728,4,0.449167318,0.800414786,0.396711602,0.380693012,0.638630188,0.097180125,0.778568722,0.769966186,0.354686133,0.381694045,0.555281662
237881,2699440,4,1.46,0.241709022,0.839376728,0.93841864,2,0.235592763,0.009208553,0.734833683,0.72891042,0.196752137,0.13325728,0.877552227,0.481956599,0.22459297,0.500901479,0.735521733
236783,2447553,10,6.12,0.040748679,0.920113775,0.090805568,4,0.758165284,0.222093574,0.763307956,0.982622933,0.953862122,0.555755349,0.218949102,0.921907937,0.1473591,0.898640695,0.90377807
226011,2446055,10,2.57,0.345517557,0.008817893,0.08221906,2,0.036272596,0.458903095,0.53864569,0.700239699,0.800869958,0.708358766,0.625528256,0.213979072,0.99436897,0.124385363,0.248764823
263202,2552912,8,1.08,0.138045072,0.425127509,0.324713468,5,0.552598264,0.255362563,0.661452942,0.225253153,0.205577278,0.086056781,0.265189967,0.083738706,0.453637218,0.705208951,0.533288536
237162,2722084,3,6.48,0.278699688,0.437350805,0.9952244,2,0.016763338,0.966843594,0.733556298,0.331394461,0.193974854,0.568669733,0.913793202,0.200995299,0.32202028,0.30781548,0.452175115
326544,2703212,4,3.19,0.743230223,0.180262616,0.126572505,1,0.322502574,0.534669257,0.941189779,0.234044058,0.84663755,0.757860728,0.087958373,0.822803656,0.105140951,0.51421654,0.896992227
269403,2537690,8,4.41,0.527074241,0.427806933,0.890438696,5,0.078384294,0.340441413,0.89154934,0.209433676,0.925770082,0.322169158,0.862789041,0.317597212,0.839535691,0.196925706,0.394923784
250982,2643692,5,2.7,0.759848938,0.27851427,0.023452083,5,0.85680745,0.803367084,0.387321441,0.710121105,0.340107401,0.632806819,0.854109057,0.80897612,0.568601143,0.386228334,0.824662336
278217,2590585,7,1.93,0.513146799,0.475361947,0.363526629,3,0.246055973,0.721070397,0.403926898,0.61408522,0.257274391,0.963520543,0.244858327,0.600966005,0.102671214,0.419058967,0.907207488
279052,2719915,3,2.33,0.352648271,0.230126024,0.677375198,2,0.569337029,0.11586488,0.613746549,0.068790139,0.096594971,0.179778633,0.851029994,0.433845732,0.313179623,0.37529994,0.673101837
290632,2746279,2,2.73,0.290094327,0.486369841,0.350229353,2,0.885904608,0.023074056,0.117628393,0.620857785,0.000691036,0.657982284,0.330796107,0.985009221,0.611252706,0.675601365,0.895418771
191756,2550860,8,4.99,0.597062135,0.485348835,0.088374448,3,0.619483536,0.018395052,0.248262753,0.40376321,0.280245732,0.427701437,0.91175386,0.403724208,0.024532257,0.218336634,0.786363509
281729,2727577,3,2.19,0.981397749,0.548519074,0.968820302,4,0.320110146,0.414409661,0.29748331,0.283988157,0.869596849,0.048693636,0.938803302,0.756031066,0.764082264,0.365261825,0.765525034
256708,2669753,5,2.25,0.672402246,0.001521633,0.895277817,5,0.535252524,0.532696352,0.64557519,0.863457951,0.145390321,0.95574435,0.022143949,0.408609526,0.639942825,0.760237283,0.158891047
264057,2550870,8,5.58,0.563792447,0.076974547,0.193522339,2,0.635032785,0.981205437,0.56683825,0.201168092,0.962636488,0.394079762,0.711850947,0.986360601,0.293225718,0.914286236,0.104693006
235328,2700566,4,4.67,0.754200054,0.312276011,0.724684775,3,0.291251624,0.790630442,0.908111402,0.832016172,0.799046315,0.702702955,0.687012431,0.57600192,0.37802399,0.810176009,0.228946685
257967,2733415,3,4.75,0.287343399,0.523967074,0.523607489,2,0.582073572,0.652973175,0.308783477,0.845255658,0.409265365,0.041633497,0.194900126,0.031009638,0.101936299,0.518509137,0.452002242
305031,2621622,6,2.32,0.320587717,0.616045073,0.509953545,5,0.065218118,0.539364318,0.885702363,0.083565745,0.970830921,0.808543899,0.289767241,0.58575483,0.464360206,0.13123436,0.403726695
238864,2718988,3,3.85,0.813514067,0.8345537,0.584655328,2,0.634845257,0.247092779,0.200740448,0.409120868,0.885826399,0.914336522,0.004495744,0.43540865,0.774279144,0.78698233,0.143027576
263324,2716942,4,1.5,0.452609092,0.91869313,0.394332054,2,0.365691679,0.473688978,0.860699074,0.727116529,0.752135458,0.745290865,0.004402426,0.853154039,0.955388954,0.106184497,0.565836386
249498,2699553,4,2.11,0.602203336,0.019537951,0.070703775,1,0.781198447,0.930571995,0.054270442,0.72146327,0.030654391,0.970948812,0.009815803,0.242777233,0.656235625,0.426012732,0.561913779
266761,2556888,8,1.92,0.999894709,0.591023736,0.081493306,1,0.585734731,0.222091206,0.876126763,0.465164887,0.122238983,0.923569555,0.330613356,0.638994083,0.524704323,0.148884019,0.11613856
283631,2752242,2,0.91,0.22829195,0.684207783,0.960870052,2,0.854622754,0.879853124,0.622522101,0.177959984,0.020206051,0.302225731,0.141357375,0.441235777,0.215820314,0.32373175,0.192020914
244052,2706423,4,3.66,0.121555577,0.369991727,0.27132775,5,0.937513305,0.752768313,0.094291104,0.382386793,0.084150706,0.257637139,0.915563346,0.730883329,0.834959622,0.949356821,0.808944218
283545,2777206,1,10.11,0.650818013,0.694987273,0.855672917,5,0.118063079,0.212475281,0.338854344,0.305534002,0.291073644,0.375075384,0.603231885,0.157689437,0.181981037,0.96608864,0.210871462
281998,2775948,1,6.04,0.293776344,0.096478764,0.396571248,3,0.50565298,0.885951492,0.214729002,0.781992708,0.939516964,0.92951903,0.479532174,0.502957478,0.449141955,0.573706296,0.664669288
290695,2746542,2,5.19,0.611176139,0.334713332,0.560012212,3,0.743524788,0.125037199,0.686723169,0.145607269,0.434997932,0.634212351,0.787243155,0.463374304,0.105629995,0.237427403,0.791261088
219498,2454332,10,2.84,0.865375118,0.341514232,0.292850972,1,0.616564386,0.22533904,0.450335526,0.342519901,0.227801205,0.187004467,0.886120604,0.273065878,0.369024484,0.400380258,0.209740871
213582,2555925,8,1.55,0.947087856,0.174339225,0.943855836,3,0.555092981,0.362650047,0.723573174,0.963912245,0.255026295,0.24964623,0.223713907,0.855039211,0.374775898,0.158054048,0.063708775
278533,2581904,7,3.13,0.368017458,0.560486114,0.812812804,2,0.988037326,0.570838725,0.736613519,0.611347352,0.280177132,0.559857973,0.777446511,0.311285925,0.780975966,0.32614797,0.867841012
314798,2676681,5,5.21,0.733785182,0.962457327,0.896288909,2,0.730192606,0.277238435,0.188328718,0.644382782,0.793928547,0.238920164,0.360353226,0.033419715,0.305347589,0.050474725,0.840010841
294587,2747043,2,3.25,0.453331957,0.690164921,0.164198755,3,0.04049221,0.592823145,0.035345309,0.486209236,0.370714844,0.6032671,0.907979654,0.810038348,0.319628092,0.066052496,0.158123637
249388,2633675,6,1.31,0.0216129,0.353602724,0.142651982,2,0.601902201,0.103764249,0.101317048,0.276273202,0.6665337,0.699160962,0.779758018,0.984134966,0.116363641,0.812937786,0.974636945
325818,2778725,1,2.74,0.582310376,0.479544191,0.463854639,5,0.765153829,0.33155889,0.039145744,0.627813673,0.250289041,0.984770393,0.288465893,0.417113279,0.824834378,0.01558778,0.818342754
227920,2461156,10,0.99,0.608820015,0.58358426,0.263884837,1,0.396719833,0.180154934,0.396305108,0.549829468,0.898559434,0.807844435,0.832266384,0.918342942,0.589894758,0.068626577,0.73237083
259875,2535108,8,1.19,0.262482928,0.473776847,0.571257734,5,0.95304764,0.506418415,0.985305257,0.282597938,0.121610125,0.2705452,0.160589617,0.797482199,0.782155433,0.726672838,0.305755026
252876,2508690,9,1.92,0.872353348,0.617856938,0.258670562,2,0.678746925,0.865843575,0.648304491,0.149658331,0.994281713,0.759011929,0.636694739,0.353352691,0.046383484,0.848285017,0.334819617
288608,2743104,2,2.87,0.970615372,0.825511545,0.422376721,5,0.59050912,0.296113395,0.700872452,0.556720817,0.498285374,0.64283725,0.744451356,0.144330374,0.309631414,0.704731043,0.322258606
220204,2637681,6,2.22,0.603280754,0.250277337,0.040643636,4,0.990763357,0.071650158,0.167081342,0.340149009,0.811014498,0.167737638,0.798900349,0.947087186,0.645536913,0.200728069,0.227643888
301900,2745144,2,4.05,0.230921299,0.568168054,0.788481622,1,0.058881187,0.307647648,0.371315409,0.588715333,0.522801013,0.574289136,0.711841565,0.626498372,0.532331448,0.191781842,0.563943531
219259,2437658,10,2.88,0.470604649,0.637571447,0.888314549,3,0.468648297,0.74564598,0.691126275,0.590487292,0.7360763,0.360829187,0.454193647,0.669504119,0.815253311,0.236578297,0.8027598
231999,2460489,10,9.24,0.216680415,0.359534993,0.630828316,2,0.421541577,0.933685213,0.620215756,0.129290142,0.485967947,0.492240729,0.768119126,0.593954492,0.214360887,0.18833184,0.477892625
281590,2584888,7,3.49,0.777080028,0.970704517,0.35156202,2,0.506462364,0.472040423,0.259149055,0.157593366,0.767659449,0.678855248,0.131136615,0.48022352,0.483163238,0.634781596,0.334162805
240384,2648540,5,2.97,0.050356073,0.048004186,0.498600204,1,0.1224091,0.533703717,0.852520915,0.765147394,0.118460317,0.96483245,0.359260746,0.388955445,0.655889292,0.7158006,0.760211323
260704,2739686,2,6.32,0.309519577,0.843013788,0.014561058,3,0.974481307,0.556246424,0.175278711,0.473677785,0.249910082,0.747573197,0.26729368,0.886512073,0.213024425,0.483241506,0.487854311
281954,2729465,3,2.93,0.524745158,0.274254007,0.886193205,5,0.943993677,0.194190002,0.181054274,0.360789248,0.866796443,0.838274207,0.615933554,0.889588663,0.441657219,0.469192319,0.289495778
272519,2730533,3,1.65,0.619072657,0.588948445,0.110851294,3,0.367616486,0.973082655,0.198855235,0.708152249,0.781733217,0.355303913,0.072943676,0.321477551,0.382415335,0.546048564,0.917594798
251353,2524550,9,1.79,0.543932856,0.387117237,0.583150645,4,0.164882843,0.05518228,0.449856451,0.615868285,0.085863257,0.300601348,0.705859252,0.261789656,0.161378585,0.381434103,0.924169744
279987,2560901,7,3.99,0.755296911,0.435294713,0.548236155,1,0.896865106,0.944979798,0.670343296,0.172761271,0.457842435,0.680132587,0.561397966,0.503756713,0.591449048,0.665961272,0.505009596
244201,2713642,4,3.56,0.177985056,0.567001298,0.370883836,5,0.258741039,0.884867162,0.488767374,0.327431624,0.207325591,0.532805081,0.526736373,0.456378385,0.68461916,0.944002941,0.418678319
257379,2710161,4,9.6,0.439462564,0.15387158,0.1196129,1,0.396772075,0.973525005,0.758321036,0.34476995,0.033824,0.989945506,0.478915467,0.458524749,0.890473702,0.828972427,0.199371465
295338,2583481,7,2.84,0.680781918,0.417196371,0.48189543,3,0.651623447,0.456244075,0.448512822,0.541789188,0.774234029,0.886500286,0.983811214,0.832004903,0.828733275,0.728113939,0.64125106
246247,2700165,4,0.4,0.882521735,0.239140139,0.615136339,3,0.088348206,0.348425974,0.507776327,0.203888402,0.623777918,0.082839936,0.590433122,0.754406274,0.195195016,0.820862216,0.554398907
229168,2459596,10,2.79,0.000499239,0.780677041,0.75796205,5,0.608579312,0.075971188,0.808192708,0.206659427,0.148531536,0.245413518,0.763641548,0.105505457,0.835512697,0.39271327,0.033600688
232109,2462897,10,4.39,0.177515474,0.195812876,0.198509785,4,0.703556778,0.698120176,0.098160008,0.384346453,0.354459366,0.222136116,0.178372549,0.016919879,0.379711105,0.896805557,0.956285727
308635,2749299,2,1.5,0.650177543,0.466507819,0.267253433,3,0.796187911,0.099743036,0.011114208,0.238057289,0.796109546,0.001624445,0.77101424,0.68610528,0.447902991,0.560852884,0.09013689
240844,2601095,6,8.16,0.616588076,0.253325698,0.038166047,5,0.448734781,0.085866697,0.23322634,0.896598136,0.846613006,0.393734406,0.438960884,0.601416715,0.345036042,0.013708553,0.292292211
241255,2728997,3,4.47,0.338216542,0.417472629,0.693135308,1,0.648171215,0.222851108,0.712068964,0.944789057,0.457916928,0.958197486,0.228195897,0.294455202,0.967162505,0.821966993,0.521265794
314492,2759103,1,5.66,0.645395415,0.715046771,0.874368811,4,0.35362336,0.071105529,0.804079147,0.398045897,0.439597859,0.016205733,0.60298796,0.519139969,0.17160193,0.696360284,0.067753463
315121,2676705,5,2.77,0.422218536,0.576799019,0.585355578,3,0.284814125,0.274147381,0.682061662,0.096999441,0.945507208,0.389456915,0.678797163,0.000633527,0.613448768,0.538637858,0.935962278
210001,2523165,9,1.81,0.880194959,0.441514485,0.562014259,3,0.766047445,0.91288804,0.075999333,0.271188468,0.606254185,0.170410831,0.050024148,0.938539469,0.112226016,0.424849354,0.727384112
229130,2623320,6,5.88,0.373924584,0.539138787,0.325011856,3,0.375238687,0.577778887,0.230465019,0.155246726,0.976674465,0.999559542,0.609618632,0.370933244,0.198222337,0.67838432,0.657591721
254050,2706944,4,2.32,0.712629272,0.420776146,0.144108007,3,0.0454429,0.249135315,0.721283784,0.495058256,0.706997835,0.067940017,0.453522738,0.797742156,0.325757312,0.087561058,0.681234097
234155,2436058,10,4.12,0.595152535,0.382080276,0.820402966,5,0.158986262,0.110314755,0.176258744,0.233573447,0.137461533,0.078711102,0.333972675,0.402051114,0.119203367,0.80598899,0.93252342
265945,2627592,6,2.35,0.523953233,0.601803014,0.803883834,4,0.029437283,0.025359692,0.765295305,0.274330975,0.012242043,0.755291372,0.310774174,0.234287637,0.826525613,0.403044581,0.899703401
289714,2577498,7,1.75,0.989804948,0.768797096,0.581708007,2,0.963760774,0.203094077,0.813151633,0.580041896,0.56870491,0.309437586,0.547987406,0.927963799,0.606688652,0.954169778,0.077905946
284397,2742597,2,4.62,0.995779663,0.61332585,0.256151394,3,0.512518765,0.591134202,0.852931474,0.071455226,0.287573425,0.576827095,0.246555249,0.108811499,0.671082383,0.721275528,0.189002551
284146,2590931,7,5.49,0.006009628,0.566346654,0.013941375,5,0.004534512,0.683557895,0.795234607,0.860232956,0.291120602,0.035737434,0.411336994,0.274111224,0.271331662,0.88102761,0.130214568
332996,2762732,1,3.64,0.15138229,0.849891587,0.129143356,5,0.393282779,0.781810777,0.868005584,0.336073913,0.244439025,0.594250298,0.569616438,0.960515721,0.575218159,0.516688915,0.290739217
240306,2623437,6,8.06,0.011430156,0.321919552,0.419231253,2,0.686966701,0.357470672,0.217605988,0.257208045,0.327937597,0.375329063,0.462965626,0.559694346,0.390024645,0.140772563,0.692563769
300945,2597911,6,3.47,0.924959718,0.815895407,0.537087527,4,0.298680577,0.013049259,0.877796652,0.724764937,0.768648749,0.755871555,0.332994541,0.256552894,0.943500459,0.096758905,0.360047993
217366,2464033,10,3.17,0.41343063,0.005838103,0.039663668,5,0.470920542,0.660281601,0.613395215,0.626387199,0.713463727,0.386554644,0.863652662,0.427573092,0.386185762,0.772455391,0.585050746
226502,2704297,4,3.2,0.184382662,0.707468668,0.596365923,3,0.172200262,0.306034855,0.839216286,0.425723134,0.300080364,0.221300742,0.782897054,0.249829528,0.734447574,0.042455272,0.610644085
245368,2667649,5,8.94,0.213002133,0.905989268,0.43428569,2,0.350191906,0.713880253,0.469124452,0.49903242,0.64917028,0.714847192,0.389098831,0.197045796,0.780669289,0.308158378,0.479108858
257637,2728379,3,2.01,0.833287014,0.465523121,0.470098712,5,0.649057467,0.336727768,0.190158785,0.057755388,0.689684649,0.424069216,0.261803733,0.932994809,0.639397727,0.120954471,0.433504253
271062,2571762,7,17.4,0.120219775,0.936736624,0.70636105,3,0.024301645,0.335906701,0.0230784,0.847185666,0.906984341,0.521584174,0.089138202,0.175951807,0.218418475,0.998186792,0.812106855
241857,2676451,5,3.21,0.955247802,0.080044532,0.240298104,5,0.898135054,0.444220602,0.208849737,0.359825845,0.356999192,0.262439292,0.737589808,0.777309609,0.360714262,0.487399997,0.908689101
305133,2755276,2,1.71,0.469942067,0.091215509,0.387425578,5,0.13088716,0.377716582,0.698031191,0.9083649,0.529584575,0.453304867,0.616348057,0.810592575,0.504456476,0.725484354,0.748172252
244173,2500902,9,8.3,0.680799429,0.550940087,0.734596209,3,0.623441744,0.388672315,0.827434071,0.327449066,0.704893318,0.82717493,0.874732276,0.349590913,0.790523839,0.993693679,0.513330504
